Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2004,11,2,11,30,0,61,61,11,12,980,327,1.6,0.12
2004,11,2,12,30,0,120,120,11,12,980,316,3.5,0.12
2004,11,2,13,30,0,89,89,10,11,980,323,4.800000000000001,0.12
2004,11,2,14,30,0,37,37,9,10,980,324,5.6000000000000005,0.12
2004,11,2,15,30,0,61,61,8,9,980,329,5.7,0.12
2004,11,2,16,30,12,41,42,6,8,980,333,5.300000000000001,0.12
2004,11,2,17,30,0,0,0,6,7,980,337,4.9,0.12
2004,11,2,18,30,0,0,0,6,7,980,340,4.800000000000001,0.12
2004,11,2,19,30,0,0,0,5,6,980,338,5,0.12
2004,11,2,20,30,0,0,0,4,6,980,337,5.1000000000000005,0.12
2004,11,2,21,30,0,0,0,4,5,980,336,4.9,0.12
2004,11,2,22,30,0,0,0,3,5,990,333,4.3,0.12
2004,11,2,23,30,0,0,0,3,4,990,331,3.6,0.12
2004,11,3,0,30,0,0,0,3,4,990,330,3.3000000000000003,0.12
2004,11,3,1,30,0,0,0,3,4,990,333,3.5,0.12
2004,11,3,2,30,0,0,0,3,5,990,339,3.6,0.12
2004,11,3,3,30,0,0,0,3,4,990,344,3.2,0.12
2004,11,3,4,30,0,0,0,2,3,990,350,2.5,0.12
2004,11,3,5,30,0,0,0,2,2,990,357,2.1,0.12
2004,11,3,6,30,0,0,0,1,2,990,5,1.9000000000000001,0.12
2004,11,3,7,30,318,23,44,1,2,990,10,2.4000000000000004,0.12
2004,11,3,8,30,681,49,205,2,4,990,13,3,0.12
2004,11,3,9,30,825,61,361,1,6,990,12,2.7,0.12
2004,11,3,10,30,884,70,478,0,7,990,10,2.2,0.12
2004,11,3,11,30,916,71,544,0,9,990,8,1.6,0.12
2004,11,3,12,30,923,70,553,0,10,990,2,1,0.12
2004,11,3,13,30,901,68,502,-1,10,990,353,0.6000000000000001,0.12
2004,11,3,14,30,851,62,398,-1,10,990,354,0.2,0.12
2004,11,3,15,30,747,51,253,-1,9,990,54,0.2,0.12
2004,11,3,16,30,503,31,88,0,8,990,156,0.4,0.12
2004,11,3,17,30,0,0,0,0,7,990,147,0.6000000000000001,0.12
2004,11,3,18,30,0,0,0,0,6,990,128,0.9,0.12
2004,11,3,19,30,0,0,0,0,4,990,120,1.2000000000000002,0.12
2004,11,3,20,30,0,0,0,0,3,990,118,1.4000000000000001,0.12
2004,11,3,21,30,0,0,0,0,2,990,120,1.6,0.12
2004,11,3,22,30,0,0,0,0,2,990,120,2,0.12
2004,11,3,23,30,0,0,0,1,3,990,114,2.3000000000000003,0.12
2004,11,4,0,30,0,0,0,1,3,980,113,2.4000000000000004,0.12
2004,11,4,1,30,0,0,0,2,3,980,110,2.6,0.12
2004,11,4,2,30,0,0,0,3,4,980,109,3.3000000000000003,0.12
2004,11,4,3,30,0,0,0,3,4,980,110,4.2,0.12
2004,11,4,4,30,0,0,0,3,5,980,111,4.800000000000001,0.12
2004,11,4,5,30,0,0,0,3,6,980,112,5,0.12
2004,11,4,6,30,0,0,0,4,6,980,118,4.6000000000000005,0.12
2004,11,4,7,30,0,7,7,4,6,970,121,4.5,0.12
2004,11,4,8,30,8,80,82,5,8,970,120,5.2,0.12
2004,11,4,9,30,0,114,114,6,10,970,131,5.9,0.12
2004,11,4,10,30,0,9,9,7,10,970,154,5.9,0.12
2004,11,4,11,30,0,19,19,8,10,970,180,5.4,0.12
2004,11,4,12,30,0,42,42,8,10,960,186,4.800000000000001,0.12
2004,11,4,13,30,3,156,157,9,11,960,196,4.6000000000000005,0.12
2004,11,4,14,30,0,107,107,9,10,960,222,5.300000000000001,0.12
2004,11,4,15,30,0,26,26,9,9,960,250,6.4,0.12
2004,11,4,16,30,0,3,3,7,7,960,273,7.1000000000000005,0.12
2004,11,4,17,30,0,0,0,4,6,970,292,7.1000000000000005,0.12
2004,11,4,18,30,0,0,0,4,6,970,287,6.7,0.12
2004,11,4,19,30,0,0,0,4,6,970,275,7.1000000000000005,0.12
2004,11,4,20,30,0,0,0,5,6,970,279,8.3,0.12
2004,11,4,21,30,0,0,0,4,5,970,293,9.200000000000001,0.12
2004,11,4,22,30,0,0,0,3,5,970,297,9.3,0.12
2004,11,4,23,30,0,0,0,2,5,970,296,9.200000000000001,0.12
2004,11,5,0,30,0,0,0,1,5,970,295,8.8,0.12
2004,11,5,1,30,0,0,0,0,4,970,295,8.3,0.12
2004,11,5,2,30,0,0,0,0,4,970,294,7.9,0.12
2004,11,5,3,30,0,0,0,0,4,970,292,7.6000000000000005,0.12
2004,11,5,4,30,0,0,0,0,4,970,291,7.4,0.12
2004,11,5,5,30,0,0,0,0,3,980,292,7,0.12
2004,11,5,6,30,0,0,0,0,3,980,290,6.5,0.12
2004,11,5,7,30,0,13,13,0,3,980,288,6.4,0.12
2004,11,5,8,30,0,71,71,0,4,980,288,6.800000000000001,0.12
2004,11,5,9,30,571,91,294,0,5,980,292,7.300000000000001,0.12
2004,11,5,10,30,353,175,335,0,6,980,294,7.4,0.12
2004,11,5,11,30,353,206,386,-1,7,980,290,7.300000000000001,0.12
2004,11,5,12,30,173,233,322,-2,8,980,285,7.2,0.12
2004,11,5,13,30,133,209,272,-3,8,980,282,7,0.12
2004,11,5,14,30,809,66,379,-2,8,980,281,6.6000000000000005,0.12
2004,11,5,15,30,163,102,144,-1,8,980,280,5.6000000000000005,0.12
2004,11,5,16,30,76,38,46,0,7,980,277,4.3,0.12
2004,11,5,17,30,0,0,0,1,7,980,266,4,0.12
2004,11,5,18,30,0,0,0,1,7,980,256,5,0.12
2004,11,5,19,30,0,0,0,1,7,980,253,5.6000000000000005,0.12
2004,11,5,20,30,0,0,0,1,6,980,252,5.7,0.12
2004,11,5,21,30,0,0,0,1,6,980,252,6,0.12
2004,11,5,22,30,0,0,0,1,6,970,249,6.1000000000000005,0.12
2004,11,5,23,30,0,0,0,1,6,970,250,6.2,0.12
2004,11,6,0,30,0,0,0,1,6,970,251,6.300000000000001,0.12
2004,11,6,1,30,0,0,0,2,5,970,252,6.1000000000000005,0.12
2004,11,6,2,30,0,0,0,2,5,970,252,5.800000000000001,0.12
2004,11,6,3,30,0,0,0,2,5,970,251,5.4,0.12
2004,11,6,4,30,0,0,0,2,4,970,249,5.1000000000000005,0.12
2004,11,6,5,30,0,0,0,2,4,970,247,4.800000000000001,0.12
2004,11,6,6,30,0,0,0,2,4,970,244,4.7,0.12
2004,11,6,7,30,25,19,21,2,4,970,242,4.9,0.12
2004,11,6,8,30,217,78,126,3,6,970,241,5.5,0.12
2004,11,6,9,30,526,98,283,3,8,970,244,6.2,0.12
2004,11,6,10,30,545,134,378,3,10,970,251,6.6000000000000005,0.12
2004,11,6,11,30,547,155,429,3,12,970,256,6.7,0.12
2004,11,6,12,30,415,192,403,3,13,970,260,6.6000000000000005,0.12
2004,11,6,13,30,798,86,459,3,14,970,264,6.300000000000001,0.12
2004,11,6,14,30,755,73,362,3,14,970,266,5.6000000000000005,0.12
2004,11,6,15,30,647,56,223,3,13,970,268,4.2,0.12
2004,11,6,16,30,167,35,52,4,11,970,267,2.7,0.12
2004,11,6,17,30,0,0,0,5,8,970,266,2.1,0.12
2004,11,6,18,30,0,0,0,5,8,970,265,2.1,0.12
2004,11,6,19,30,0,0,0,5,7,970,263,2,0.12
2004,11,6,20,30,0,0,0,5,7,970,260,1.9000000000000001,0.12
2004,11,6,21,30,0,0,0,5,6,970,255,1.8,0.12
2004,11,6,22,30,0,0,0,5,6,970,248,1.8,0.12
2004,11,6,23,30,0,0,0,4,6,970,239,1.9000000000000001,0.12
2004,11,7,0,30,0,0,0,4,6,970,231,2.1,0.12
2004,11,7,1,30,0,0,0,6,6,970,226,2.5,0.12
2004,11,7,2,30,0,0,0,6,7,970,220,3.3000000000000003,0.12
2004,11,7,3,30,0,0,0,7,7,970,212,4.1000000000000005,0.12
2004,11,7,4,30,0,0,0,8,8,970,210,4.6000000000000005,0.12
2004,11,7,5,30,0,0,0,9,9,970,213,4.800000000000001,0.12
2004,11,7,6,30,0,0,0,8,9,970,221,4.9,0.12
2004,11,7,7,30,0,26,26,8,9,970,237,4.9,0.12
2004,11,7,8,30,540,54,169,8,9,970,252,5,0.12
2004,11,7,9,30,483,104,271,8,9,970,275,5.2,0.12
2004,11,7,10,30,440,154,350,7,10,970,299,5.9,0.12
2004,11,7,11,30,596,138,435,6,11,970,312,6.6000000000000005,0.12
2004,11,7,12,30,566,150,436,4,12,980,314,7.1000000000000005,0.12
2004,11,7,13,30,596,129,406,3,11,980,315,7.300000000000001,0.12
2004,11,7,14,30,557,108,319,2,9,980,316,7.2,0.12
2004,11,7,15,30,253,92,157,2,8,980,319,6.800000000000001,0.12
2004,11,7,16,30,363,32,68,1,7,980,322,5.800000000000001,0.12
2004,11,7,17,30,0,0,0,1,5,980,325,4.800000000000001,0.12
2004,11,7,18,30,0,0,0,1,5,980,328,4.6000000000000005,0.12
2004,11,7,19,30,0,0,0,1,4,980,329,4.5,0.12
2004,11,7,20,30,0,0,0,1,4,980,326,4.4,0.12
2004,11,7,21,30,0,0,0,1,3,980,322,4.5,0.12
2004,11,7,22,30,0,0,0,1,3,980,318,4.6000000000000005,0.12
2004,11,7,23,30,0,0,0,0,3,980,316,4.7,0.12
2004,11,8,0,30,0,0,0,0,2,990,316,4.9,0.12
2004,11,8,1,30,0,0,0,-1,2,990,319,5.1000000000000005,0.12
2004,11,8,2,30,0,0,0,-2,2,990,321,5,0.12
2004,11,8,3,30,0,0,0,-2,2,990,323,4.7,0.12
2004,11,8,4,30,0,0,0,-2,1,990,323,4.4,0.12
2004,11,8,5,30,0,0,0,-2,1,990,320,4.3,0.12
2004,11,8,6,30,0,0,0,-2,1,990,316,4.3,0.12
2004,11,8,7,30,0,7,7,-2,1,990,313,4.7,0.12
2004,11,8,8,30,0,69,69,-2,2,990,310,5.6000000000000005,0.12
2004,11,8,9,30,206,138,208,-3,3,990,308,6.4,0.12
2004,11,8,10,30,204,188,278,-3,3,990,307,6.5,0.12
2004,11,8,11,30,0,72,72,-3,3,990,306,6.4,0.12
2004,11,8,12,30,0,32,32,-4,3,990,305,6.2,0.12
2004,11,8,13,30,0,95,95,-4,3,990,304,6,0.12
2004,11,8,14,30,0,62,62,-4,3,990,304,5.800000000000001,0.12
2004,11,8,15,30,0,45,45,-3,2,990,307,5.4,0.12
2004,11,8,16,30,0,13,13,-3,2,990,312,4.6000000000000005,0.12
2004,11,8,17,30,0,0,0,-3,1,990,318,3.9000000000000004,0.12
2004,11,8,18,30,0,0,0,-2,1,990,322,3.6,0.12
2004,11,8,19,30,0,0,0,-2,1,990,326,3.6,0.12
2004,11,8,20,30,0,0,0,-2,0,990,328,3.4000000000000004,0.12
2004,11,8,21,30,0,0,0,-2,0,990,331,3.3000000000000003,0.12
2004,11,8,22,30,0,0,0,-2,0,990,333,3.2,0.12
2004,11,8,23,30,0,0,0,-2,0,990,336,2.8000000000000003,0.12
2004,11,9,0,30,0,0,0,-2,0,990,342,2.4000000000000004,0.12
2004,11,9,1,30,0,0,0,-2,0,1000,351,2.2,0.12
2004,11,9,2,30,0,0,0,-2,0,1000,0,2.1,0.12
2004,11,9,3,30,0,0,0,-2,0,1000,13,1.9000000000000001,0.12
2004,11,9,4,30,0,0,0,-2,-1,1000,26,1.7000000000000002,0.12
2004,11,9,5,30,0,0,0,-3,-1,1000,36,1.4000000000000001,0.12
2004,11,9,6,30,0,0,0,-3,-2,1000,42,1.1,0.12
2004,11,9,7,30,0,6,6,-4,-1,1000,52,1.2000000000000002,0.12
2004,11,9,8,30,0,59,59,-4,0,1000,58,1.2000000000000002,0.12
2004,11,9,9,30,34,130,142,-5,0,1000,34,1,0.12
2004,11,9,10,30,135,188,247,-4,2,1000,330,1.2000000000000002,0.12
2004,11,9,11,30,835,88,496,-4,3,1000,318,1.4000000000000001,0.12
2004,11,9,12,30,472,171,405,-4,4,1000,309,1.5,0.12
2004,11,9,13,30,282,190,319,-4,4,1000,303,1.6,0.12
2004,11,9,14,30,47,147,165,-4,5,1000,290,1.6,0.12
2004,11,9,15,30,184,93,139,-4,4,1000,273,1.3,0.12
2004,11,9,16,30,86,32,40,-2,3,1000,256,0.9,0.12
2004,11,9,17,30,0,0,0,-2,1,1000,236,1,0.12
2004,11,9,18,30,0,0,0,-3,0,1000,224,1.1,0.12
2004,11,9,19,30,0,0,0,-3,0,1000,209,1.2000000000000002,0.12
2004,11,9,20,30,0,0,0,-3,0,1000,199,1.4000000000000001,0.12
2004,11,9,21,30,0,0,0,-2,0,1000,195,1.6,0.12
2004,11,9,22,30,0,0,0,-2,0,990,194,1.9000000000000001,0.12
2004,11,9,23,30,0,0,0,-2,0,990,192,2.1,0.12
2004,11,10,0,30,0,0,0,-1,0,990,190,2.2,0.12
2004,11,10,1,30,0,0,0,-1,0,990,187,2.4000000000000004,0.12
2004,11,10,2,30,0,0,0,0,0,990,185,2.6,0.12
2004,11,10,3,30,0,0,0,0,1,990,186,2.7,0.12
2004,11,10,4,30,0,0,0,0,1,990,189,2.9000000000000004,0.12
2004,11,10,5,30,0,0,0,0,2,990,192,3.2,0.12
2004,11,10,6,30,0,0,0,0,2,990,193,3.6,0.12
2004,11,10,7,30,0,12,12,0,4,990,193,4.1000000000000005,0.12
2004,11,10,8,30,318,65,129,1,6,990,196,4.9,0.12
2004,11,10,9,30,498,96,262,2,8,990,199,5.800000000000001,0.12
2004,11,10,10,30,474,141,346,2,10,990,207,6.7,0.12
2004,11,10,11,30,404,181,378,1,11,990,212,7.1000000000000005,0.12
2004,11,10,12,30,604,133,430,1,12,990,214,7.1000000000000005,0.12
2004,11,10,13,30,529,139,377,2,13,990,214,7,0.12
2004,11,10,14,30,703,83,341,3,12,990,214,6.5,0.12
2004,11,10,15,30,470,67,181,4,11,990,212,6,0.12
2004,11,10,16,30,197,33,50,4,11,990,210,5.9,0.12
2004,11,10,17,30,0,0,0,5,11,990,212,6.1000000000000005,0.12
2004,11,10,18,30,0,0,0,5,11,990,212,6.300000000000001,0.12
2004,11,10,19,30,0,0,0,6,11,990,212,6.4,0.12
2004,11,10,20,30,0,0,0,6,10,980,214,6.5,0.12
2004,11,10,21,30,0,0,0,7,10,980,220,6.300000000000001,0.12
2004,11,10,22,30,0,0,0,7,10,980,225,6.1000000000000005,0.12
2004,11,10,23,30,0,0,0,7,10,980,231,6.1000000000000005,0.12
2004,11,11,0,30,0,0,0,7,10,980,237,6,0.12
2004,11,11,1,30,0,0,0,7,10,990,244,5.6000000000000005,0.12
2004,11,11,2,30,0,0,0,7,9,990,253,4.9,0.12
2004,11,11,3,30,0,0,0,7,9,990,272,4.4,0.12
2004,11,11,4,30,0,0,0,6,8,990,303,4.7,0.12
2004,11,11,5,30,0,0,0,5,6,990,330,5.6000000000000005,0.12
2004,11,11,6,30,0,0,0,3,5,990,342,6,0.12
2004,11,11,7,30,0,1,1,2,5,990,348,5.800000000000001,0.12
2004,11,11,8,30,0,37,37,2,5,990,349,6,0.12
2004,11,11,9,30,0,98,98,0,5,990,351,6.4,0.12
2004,11,11,10,30,215,180,272,0,5,990,354,6.4,0.12
2004,11,11,11,30,341,192,355,-2,5,990,0,5.9,0.12
2004,11,11,12,30,182,216,305,-3,5,990,8,5.1000000000000005,0.12
2004,11,11,13,30,141,195,259,-4,5,990,16,4.5,0.12
2004,11,11,14,30,227,146,229,-4,5,990,25,3.9000000000000004,0.12
2004,11,11,15,30,48,91,102,-5,4,990,34,3.3000000000000003,0.12
2004,11,11,16,30,4,29,29,-4,3,990,42,2.8000000000000003,0.12
2004,11,11,17,30,0,0,0,-4,1,990,48,2.9000000000000004,0.12
2004,11,11,18,30,0,0,0,-4,1,990,51,3.2,0.12
2004,11,11,19,30,0,0,0,-4,0,990,54,3.3000000000000003,0.12
2004,11,11,20,30,0,0,0,-4,0,990,56,3.3000000000000003,0.12
2004,11,11,21,30,0,0,0,-4,0,990,58,3.3000000000000003,0.12
2004,11,11,22,30,0,0,0,-4,0,990,58,3.4000000000000004,0.12
2004,11,11,23,30,0,0,0,-4,0,990,56,3.5,0.12
2004,11,12,0,30,0,0,0,-4,-1,990,53,3.7,0.12
2004,11,12,1,30,0,0,0,-5,-1,990,50,3.9000000000000004,0.12
2004,11,12,2,30,0,0,0,-5,-2,990,50,4,0.12
2004,11,12,3,30,0,0,0,-5,-2,990,50,4,0.12
2004,11,12,4,30,0,0,0,-5,-2,990,50,3.9000000000000004,0.12
2004,11,12,5,30,0,0,0,-5,-2,990,51,3.9000000000000004,0.12
2004,11,12,6,30,0,0,0,-4,-2,990,52,3.9000000000000004,0.12
2004,11,12,7,30,0,21,21,-4,-1,990,52,4.2,0.12
2004,11,12,8,30,660,45,172,-4,0,990,52,4.6000000000000005,0.12
2004,11,12,9,30,819,59,326,-4,1,990,55,4.800000000000001,0.12
2004,11,12,10,30,888,67,443,-4,3,990,60,4.800000000000001,0.12
2004,11,12,11,30,917,71,509,-5,5,990,58,4.5,0.12
2004,11,12,12,30,918,72,516,-6,6,990,54,4.1000000000000005,0.12
2004,11,12,13,30,892,70,466,-7,6,990,47,3.8000000000000003,0.12
2004,11,12,14,30,833,63,362,-7,6,990,38,3.7,0.12
2004,11,12,15,30,707,51,217,-7,5,990,30,3.2,0.12
2004,11,12,16,30,396,26,59,-6,2,990,24,2.4000000000000004,0.12
2004,11,12,17,30,0,0,0,-5,0,990,20,2.3000000000000003,0.12
2004,11,12,18,30,0,0,0,-5,0,1000,23,2.6,0.12
2004,11,12,19,30,0,0,0,-5,0,1000,27,2.9000000000000004,0.12
2004,11,12,20,30,0,0,0,-4,0,1000,32,2.9000000000000004,0.12
2004,11,12,21,30,0,0,0,-4,-1,1000,36,2.8000000000000003,0.12
2004,11,12,22,30,0,0,0,-4,-1,1000,39,2.6,0.12
2004,11,12,23,30,0,0,0,-3,-2,1000,39,2.6,0.12
2004,11,13,0,30,0,0,0,-3,-2,1000,36,2.8000000000000003,0.12
2004,11,13,1,30,0,0,0,-3,-2,1000,31,3.2,0.12
2004,11,13,2,30,0,0,0,-2,-2,1000,30,3.5,0.12
2004,11,13,3,30,0,0,0,-2,-2,1000,29,3.7,0.12
2004,11,13,4,30,0,0,0,-2,-2,1000,27,3.6,0.12
2004,11,13,5,30,0,0,0,-2,-2,1000,28,3.5,0.12
2004,11,13,6,30,0,0,0,-3,-3,1000,30,3.2,0.12
2004,11,13,7,30,175,14,18,-4,-2,1000,32,3.4000000000000004,0.12
2004,11,13,8,30,607,47,161,-4,-1,1000,34,3.9000000000000004,0.12
2004,11,13,9,30,773,62,310,-5,1,1000,39,4,0.12
2004,11,13,10,30,861,67,427,-7,2,1000,46,3.7,0.12
2004,11,13,11,30,893,71,492,-8,3,1000,49,3.3000000000000003,0.12
2004,11,13,12,30,895,71,501,-8,4,1000,47,3,0.12
2004,11,13,13,30,869,69,451,-8,5,1000,44,2.8000000000000003,0.12
2004,11,13,14,30,809,62,350,-7,5,1000,42,2.5,0.12
2004,11,13,15,30,684,50,209,-7,4,1000,41,1.7000000000000002,0.12
2004,11,13,16,30,384,25,55,-4,1,1000,42,1.2000000000000002,0.12
2004,11,13,17,30,0,0,0,-5,0,1000,47,1.3,0.12
2004,11,13,18,30,0,0,0,-6,0,1000,56,1.3,0.12
2004,11,13,19,30,0,0,0,-6,0,1000,66,1.3,0.12
2004,11,13,20,30,0,0,0,-6,0,1000,75,1.2000000000000002,0.12
2004,11,13,21,30,0,0,0,-7,0,1010,82,1.1,0.12
2004,11,13,22,30,0,0,0,-7,0,1010,89,1,0.12
2004,11,13,23,30,0,0,0,-7,0,1010,98,0.8,0.12
2004,11,14,0,30,0,0,0,-7,0,1010,114,0.5,0.12
2004,11,14,1,30,0,0,0,-7,0,1010,146,0.30000000000000004,0.12
2004,11,14,2,30,0,0,0,-7,0,1010,233,0.6000000000000001,0.12
2004,11,14,3,30,0,0,0,-7,0,1010,260,1,0.12
2004,11,14,4,30,0,0,0,-7,0,1010,268,1.1,0.12
2004,11,14,5,30,0,0,0,-6,0,1010,272,1.2000000000000002,0.12
2004,11,14,6,30,0,0,0,-6,-1,1010,274,1.2000000000000002,0.12
2004,11,14,7,30,204,12,16,-5,0,1010,276,1.2000000000000002,0.12
2004,11,14,8,30,634,42,159,-3,1,1010,276,1.7000000000000002,0.12
2004,11,14,9,30,790,57,308,-4,4,1010,273,2.3000000000000003,0.12
2004,11,14,10,30,852,69,422,-4,5,1010,270,2.5,0.12
2004,11,14,11,30,885,73,488,-3,6,1010,267,2.7,0.12
2004,11,14,12,30,890,73,497,-3,7,1010,265,2.8000000000000003,0.12
2004,11,14,13,30,868,70,449,-3,8,1010,265,2.7,0.12
2004,11,14,14,30,808,64,348,-3,7,1010,267,2.5,0.12
2004,11,14,15,30,680,51,207,-2,6,1010,270,1.7000000000000002,0.12
2004,11,14,16,30,387,24,54,0,3,1010,272,1.2000000000000002,0.12
2004,11,14,17,30,0,0,0,-2,1,1010,276,1.4000000000000001,0.12
2004,11,14,18,30,0,0,0,-3,1,1000,280,1.5,0.12
2004,11,14,19,30,0,0,0,-3,1,1000,284,1.5,0.12
2004,11,14,20,30,0,0,0,-2,0,1000,284,1.6,0.12
2004,11,14,21,30,0,0,0,-2,0,1000,282,1.6,0.12
2004,11,14,22,30,0,0,0,-2,0,1000,279,1.6,0.12
2004,11,14,23,30,0,0,0,-1,0,1000,279,1.7000000000000002,0.12
2004,11,15,0,30,0,0,0,-1,0,1000,282,1.7000000000000002,0.12
2004,11,15,1,30,0,0,0,0,0,1000,285,1.6,0.12
2004,11,15,2,30,0,0,0,0,0,1000,287,1.6,0.12
2004,11,15,3,30,0,0,0,0,0,1000,287,1.6,0.12
2004,11,15,4,30,0,0,0,0,0,1000,286,1.5,0.12
2004,11,15,5,30,0,0,0,0,0,1000,284,1.4000000000000001,0.12
2004,11,15,6,30,0,0,0,0,0,1000,281,1.4000000000000001,0.12
2004,11,15,7,30,0,8,8,0,0,1000,276,1.3,0.12
2004,11,15,8,30,60,66,77,0,2,1000,269,1.7000000000000002,0.12
2004,11,15,9,30,461,94,238,0,5,1000,260,2.4000000000000004,0.12
2004,11,15,10,30,605,104,352,0,6,1000,256,2.6,0.12
2004,11,15,11,30,663,107,415,0,7,1000,254,2.7,0.12
2004,11,15,12,30,462,162,381,0,7,1000,250,2.7,0.12
2004,11,15,13,30,286,175,299,0,7,1000,250,2.8000000000000003,0.12
2004,11,15,14,30,334,127,244,0,7,1000,254,2.5,0.12
2004,11,15,15,30,275,79,141,0,6,1000,257,1.7000000000000002,0.12
2004,11,15,16,30,112,27,35,1,4,1000,252,1.2000000000000002,0.12
2004,11,15,17,30,0,0,0,0,2,1000,241,1.3,0.12
2004,11,15,18,30,0,0,0,0,2,1000,230,1.3,0.12
2004,11,15,19,30,0,0,0,0,3,1000,223,1.5,0.12
2004,11,15,20,30,0,0,0,0,3,1000,226,1.7000000000000002,0.12
2004,11,15,21,30,0,0,0,1,2,1000,229,1.9000000000000001,0.12
2004,11,15,22,30,0,0,0,1,2,1000,232,1.9000000000000001,0.12
2004,11,15,23,30,0,0,0,1,2,1000,237,1.8,0.12
2004,11,16,0,30,0,0,0,1,2,1000,242,1.7000000000000002,0.12
2004,11,16,1,30,0,0,0,2,2,1000,243,1.6,0.12
2004,11,16,2,30,0,0,0,1,1,1000,243,1.5,0.12
2004,11,16,3,30,0,0,0,1,1,1000,245,1.4000000000000001,0.12
2004,11,16,4,30,0,0,0,0,1,1000,246,1.4000000000000001,0.12
2004,11,16,5,30,0,0,0,0,1,1000,247,1.3,0.12
2004,11,16,6,30,0,0,0,1,1,1000,251,1.3,0.12
2004,11,16,7,30,0,0,0,2,2,1000,256,1.5,0.12
2004,11,16,8,30,515,48,139,2,4,990,256,1.8,0.12
2004,11,16,9,30,698,66,282,3,6,990,254,1.9000000000000001,0.12
2004,11,16,10,30,759,82,390,3,8,990,252,2,0.12
2004,11,16,11,30,788,89,452,2,11,990,250,2.3000000000000003,0.12
2004,11,16,12,30,775,95,458,2,12,990,242,2.5,0.12
2004,11,16,13,30,721,98,408,3,12,990,235,2.9000000000000004,0.12
2004,11,16,14,30,619,94,308,4,11,990,231,3.3000000000000003,0.12
2004,11,16,15,30,29,82,89,5,10,990,231,2.9000000000000004,0.12
2004,11,16,16,30,0,19,19,6,9,990,230,2.3000000000000003,0.12
2004,11,16,17,30,0,0,0,6,8,990,227,2.4000000000000004,0.12
2004,11,16,18,30,0,0,0,7,7,990,227,2.6,0.12
2004,11,16,19,30,0,0,0,7,7,990,227,2.6,0.12
2004,11,16,20,30,0,0,0,6,7,990,226,2.5,0.12
2004,11,16,21,30,0,0,0,6,6,990,226,2.2,0.12
2004,11,16,22,30,0,0,0,6,6,990,228,2,0.12
2004,11,16,23,30,0,0,0,6,7,990,232,2,0.12
2004,11,17,0,30,0,0,0,7,7,990,235,2,0.12
2004,11,17,1,30,0,0,0,7,7,990,236,1.9000000000000001,0.12
2004,11,17,2,30,0,0,0,7,7,990,236,1.7000000000000002,0.12
2004,11,17,3,30,0,0,0,7,7,990,234,1.5,0.12
2004,11,17,4,30,0,0,0,7,7,990,229,1.5,0.12
2004,11,17,5,30,0,0,0,7,7,990,224,1.7000000000000002,0.12
2004,11,17,6,30,0,0,0,7,7,990,219,2,0.12
2004,11,17,7,30,0,0,0,7,7,990,214,2.5,0.12
2004,11,17,8,30,0,9,9,7,8,990,211,3.2,0.12
2004,11,17,9,30,0,39,39,8,9,990,209,3.5,0.12
2004,11,17,10,30,0,56,56,8,9,990,207,3.6,0.12
2004,11,17,11,30,0,77,77,8,10,990,206,3.8000000000000003,0.12
2004,11,17,12,30,0,15,15,8,10,990,205,3.9000000000000004,0.12
2004,11,17,13,30,0,26,26,8,10,990,202,4,0.12
2004,11,17,14,30,0,10,10,9,10,990,198,3.8000000000000003,0.12
2004,11,17,15,30,337,86,161,9,10,990,198,3.5,0.12
2004,11,17,16,30,66,27,32,9,9,990,205,3.2,0.12
2004,11,17,17,30,0,0,0,9,9,990,215,2.8000000000000003,0.12
2004,11,17,18,30,0,0,0,8,8,990,228,2.3000000000000003,0.12
2004,11,17,19,30,0,0,0,8,8,990,239,1.8,0.12
2004,11,17,20,30,0,0,0,8,8,990,248,1.6,0.12
2004,11,17,21,30,0,0,0,7,8,990,258,1.5,0.12
2004,11,17,22,30,0,0,0,7,8,990,266,1.5,0.12
2004,11,17,23,30,0,0,0,8,8,990,272,1.4000000000000001,0.12
2004,11,18,0,30,0,0,0,8,8,990,276,1.3,0.12
2004,11,18,1,30,0,0,0,8,8,990,277,1.2000000000000002,0.12
2004,11,18,2,30,0,0,0,8,8,990,271,1.2000000000000002,0.12
2004,11,18,3,30,0,0,0,8,8,990,260,1.6,0.12
2004,11,18,4,30,0,0,0,8,8,990,253,1.9000000000000001,0.12
2004,11,18,5,30,0,0,0,8,9,990,250,2.1,0.12
2004,11,18,6,30,0,0,0,8,9,990,250,2.1,0.12
2004,11,18,7,30,0,0,0,8,9,990,251,2.2,0.12
2004,11,18,8,30,0,42,42,9,9,990,252,2.5,0.12
2004,11,18,9,30,1,105,106,9,10,990,253,2.5,0.12
2004,11,18,10,30,0,53,53,10,11,990,252,2.5,0.12
2004,11,18,11,30,0,63,63,10,12,990,271,2.9000000000000004,0.12
2004,11,18,12,30,0,64,64,9,13,990,289,3.2,0.12
2004,11,18,13,30,0,117,117,9,13,990,298,3.2,0.12
2004,11,18,14,30,133,140,186,9,12,990,307,3,0.12
2004,11,18,15,30,0,69,69,9,11,990,316,2.3000000000000003,0.12
2004,11,18,16,30,189,25,38,9,10,990,323,1.5,0.12
2004,11,18,17,30,0,0,0,8,8,990,330,1.3,0.12
